,ID,block,trial_number,food,reaction_time,rating,fat,sugar
6617,30,taste,18,ice cream,1.61,2.0,high,low
6618,30,taste,19,cookie,2.78,5.0,high,high
6619,30,taste,20,cucumber,1.1,2.0,low,high
6620,30,taste,21,fries,3.64,4.0,low,high
6621,30,taste,22,chicken,,,low,low
6622,30,taste,23,donut,1.21,2.0,high,high
6623,30,taste,24,peach,3.84,7.0,high,low
6624,30,taste,25,watermelon,1.83,6.0,low,high
6625,30,taste,26,steak,3.08,3.0,high,low
6626,30,taste,27,chocolate,0.83,1.0,high,high
6627,30,taste,28,cucumber,3.89,8.0,low,high
6628,30,taste,29,cheese,2.24,8.0,high,low
6629,30,taste,30,mango,2.42,8.0,low,low
6630,30,taste,31,turkey,2.05,6.0,high,low
6631,30,taste,32,peach,1.57,4.0,high,low
6632,30,taste,33,ice cream,2.65,8.0,high,low
6633,30,taste,34,waffles,2.81,2.0,low,low
6634,30,taste,35,burger,3.21,2.0,high,high
6635,30,taste,36,granola,1.61,5.0,low,low
6636,30,taste,37,cucumber,3.17,3.0,low,high
6637,30,taste,38,soda,1.97,4.0,low,high
6638,30,taste,39,nuts,2.41,1.0,low,high
6639,30,taste,40,nuts,3.56,6.0,low,high
6640,30,taste,41,oatmeal,2.56,7.0,high,low
6641,30,taste,42,eggs,2.96,3.0,low,low
6642,30,taste,43,lettuce,3.27,6.0,low,high
6643,30,taste,44,salmon,1.42,5.0,low,low
6644,30,taste,45,chocolate,3.1,8.0,high,high
6645,30,taste,46,avocado,2.16,10.0,low,low
6646,30,taste,47,oatmeal,2.04,10.0,high,low
6647,30,taste,48,salmon,2.93,5.0,low,low
6648,30,taste,49,syrup,3.53,4.0,low,low
6649,30,taste,50,lettuce,2.7,5.0,low,high
6650,30,taste,51,chocolate,1.95,3.0,high,high
6651,30,taste,52,mango,2.21,4.0,low,low
6652,30,taste,53,carrot,3.51,9.0,high,high
6653,30,taste,54,burger,0.77,4.0,high,high
6654,30,taste,55,cereal,2.68,6.0,high,high
6655,30,taste,56,ice cream,3.58,6.0,high,low
6656,30,taste,57,beef,1.14,8.0,high,high
6657,30,taste,58,rice,2.12,9.0,low,low
6658,30,taste,59,milk,3.23,4.0,low,high
6659,30,taste,60,pear,0.8,2.0,high,high
6660,30,taste,61,mango,1.14,1.0,low,low
6661,30,taste,62,chicken,1.2,3.0,low,low
6662,30,taste,63,steak,1.64,3.0,high,low
6663,30,taste,64,peanut butter,1.1,3.0,low,low
6664,30,taste,65,broccoli,3.79,9.0,low,high
6665,30,taste,66,broccoli,3.5,1.0,low,high
6666,30,taste,67,cranberries,1.47,6.0,high,low
6667,30,taste,68,rice,3.75,9.0,low,low
6668,30,taste,69,cookie,2.88,8.0,high,high
6669,30,taste,70,peach,2.47,3.0,high,low
6670,30,taste,71,turkey,1.75,5.0,high,low
6671,30,taste,72,onion rings,1.52,2.0,low,low
6672,30,taste,73,donut,1.48,6.0,high,high
6673,30,taste,74,turkey,3.16,10.0,high,low
6674,30,taste,75,candy,3.82,8.0,high,low
6675,30,choice,1,ice cream,3.28,9.0,high,low
6676,30,choice,2,spinach,2.47,8.0,low,low
6677,30,choice,3,shrimp,3.97,7.0,high,high
6678,30,choice,4,waffles,1.03,1.0,low,low
6679,30,choice,5,watermelon,1.73,8.0,low,high
6680,30,choice,6,pizza,2.25,3.0,high,low
6681,30,choice,7,pasta,2.54,8.0,low,high
6682,30,choice,8,yogurt,,,low,high
6683,30,choice,9,tofu,1.0,5.0,low,high
6684,30,choice,10,watermelon,2.86,4.0,low,high
6685,30,choice,11,grapes,3.98,9.0,high,high
6686,30,choice,12,chocolate,1.47,7.0,high,high
6687,30,choice,13,beef,3.2,5.0,high,high
6688,30,choice,14,ice cream,0.79,4.0,high,low
6689,30,choice,15,cookie,1.38,7.0,high,high
6690,30,choice,16,pizza,1.77,6.0,high,low
6691,30,choice,17,kale,2.68,9.0,low,high
6692,30,choice,18,peach,1.18,9.0,high,low
6693,30,choice,19,cranberries,1.63,4.0,high,low
6694,30,choice,20,lettuce,0.67,3.0,low,high
6695,30,choice,21,rice,1.85,8.0,low,low
6696,30,choice,22,bacon,1.9,1.0,low,high
6697,30,choice,23,syrup,1.37,4.0,low,low
6698,30,choice,24,milk,3.91,2.0,low,high
6699,30,choice,25,tofu,3.06,1.0,low,high
6700,30,choice,26,broccoli,0.66,2.0,low,high
6701,30,choice,27,banana,0.98,3.0,low,low
6702,30,choice,28,peach,1.67,6.0,high,low
6703,30,choice,29,spinach,0.95,3.0,low,low
6704,30,choice,30,fries,3.61,8.0,low,high
6705,30,choice,31,tofu,1.69,7.0,low,high
6706,30,choice,32,burger,3.31,10.0,high,high
6707,30,choice,33,apple,2.84,4.0,high,low
6708,30,choice,34,onion rings,1.03,9.0,low,low
6709,30,choice,35,ice cream,3.93,9.0,high,low
6710,30,choice,36,cranberries,3.05,3.0,high,low
6711,30,choice,37,chicken,1.46,8.0,low,low
6712,30,choice,38,broccoli,3.85,9.0,low,high
6713,30,choice,39,bacon,2.13,6.0,low,high
6714,30,choice,40,steak,1.22,6.0,high,low
6715,30,choice,41,pear,3.47,6.0,high,high
6716,30,choice,42,broccoli,0.96,3.0,low,high
6717,30,choice,43,bacon,3.55,7.0,low,high
6718,30,choice,44,shrimp,3.81,6.0,high,high
6719,30,choice,45,ice cream,1.45,5.0,high,low
6720,30,choice,46,chocolate,1.7,7.0,high,high
6721,30,choice,47,syrup,2.21,6.0,low,low
6722,30,choice,48,apple,3.18,5.0,high,low
6723,30,choice,49,pear,1.93,6.0,high,high
6724,30,choice,50,pasta,3.19,10.0,low,high
6725,30,choice,51,bacon,1.76,6.0,low,high
6726,30,choice,52,ice cream,2.22,7.0,high,low
6727,30,choice,53,pizza,2.14,7.0,high,low
6728,30,choice,54,waffles,2.78,2.0,low,low
6729,30,choice,55,broccoli,2.64,7.0,low,high
6730,30,choice,56,steak,2.15,3.0,high,low
6731,30,choice,57,cranberries,3.29,8.0,high,low
6732,30,choice,58,watermelon,2.58,1.0,low,high
6733,30,choice,59,kale,2.61,3.0,low,high
6734,30,choice,60,yogurt,3.03,2.0,low,high
6735,30,choice,61,spinach,2.91,6.0,low,low
6736,30,choice,62,cereal,2.09,9.0,high,high
6737,30,choice,63,banana,2.39,10.0,low,low
6738,30,choice,64,oatmeal,2.92,10.0,high,low
6739,30,choice,65,nuts,0.78,8.0,low,high
6740,30,choice,66,cheese,3.6,4.0,high,low
6741,30,choice,67,spinach,1.03,5.0,low,low
6742,30,choice,68,soda,2.26,9.0,low,high
6743,30,choice,69,beans,3.11,10.0,low,high
6744,30,choice,70,salmon,0.63,5.0,low,low
6745,30,choice,71,fries,2.3,9.0,low,high
6746,30,choice,72,candy,0.73,5.0,high,low
6747,30,choice,73,toast,2.23,6.0,high,high
6748,30,choice,74,onion rings,1.74,4.0,low,low
6749,30,choice,75,pasta,,,low,high
6750,31,health,1,eggs,1.57,1.0,low,low
6751,31,health,2,grapes,0.68,2.0,high,high
6752,31,health,3,peanut butter,2.22,5.0,low,low
6753,31,health,4,beans,1.15,1.0,low,high
6754,31,health,5,pasta,3.65,2.0,low,high
6755,31,health,6,candy,1.23,9.0,high,low
6756,31,health,7,eggs,1.69,5.0,low,low
6757,31,health,8,rice,2.99,2.0,low,low
6758,31,health,9,milk,1.69,4.0,low,high
6759,31,health,10,ice cream,2.66,1.0,high,low
6760,31,health,11,donut,0.76,6.0,high,high
6761,31,health,12,banana,0.53,10.0,low,low
6762,31,health,13,lettuce,0.7,8.0,low,high
6763,31,health,14,mango,0.65,9.0,low,low
6764,31,health,15,spinach,3.99,1.0,low,low
6765,31,health,16,lettuce,3.65,1.0,low,high
6766,31,health,17,steak,1.75,5.0,high,low
6767,31,health,18,oatmeal,3.83,3.0,high,low
6768,31,health,19,pear,3.59,4.0,high,high
6769,31,health,20,pear,3.69,9.0,high,high
6770,31,health,21,ice cream,2.99,6.0,high,low
6771,31,health,22,tofu,2.71,10.0,low,high
6772,31,health,23,pear,3.97,1.0,high,high
6773,31,health,24,tofu,3.91,3.0,low,high
6774,31,health,25,banana,2.11,10.0,low,low
6775,31,health,26,mango,2.46,1.0,low,low
6776,31,health,27,beef,0.78,7.0,high,high
6777,31,health,28,milk,3.4,1.0,low,high
6778,31,health,29,kale,2.57,10.0,low,high
6779,31,health,30,soda,,,low,high
6780,31,health,31,onion rings,3.32,5.0,low,low
6781,31,health,32,pasta,1.85,8.0,low,high
6782,31,health,33,spinach,3.15,6.0,low,low
6783,31,health,34,onion rings,1.33,9.0,low,low
6784,31,health,35,ice cream,1.91,7.0,high,low
6785,31,health,36,beans,2.12,9.0,low,high
6786,31,health,37,peanut butter,1.57,2.0,low,low
6787,31,health,38,rice,1.04,3.0,low,low
6788,31,health,39,chicken,1.77,7.0,low,low
6789,31,health,40,popcorn,3.61,8.0,low,low
6790,31,health,41,rice,3.67,8.0,low,low
6791,31,health,42,pizza,2.49,9.0,high,low
6792,31,health,43,eggs,1.17,1.0,low,low
6793,31,health,44,rice,3.26,4.0,low,low
6794,31,health,45,tofu,3.06,7.0,low,high
6795,31,health,46,syrup,3.37,6.0,low,low
6796,31,health,47,avocado,3.54,4.0,low,low
6797,31,health,48,chicken,2.62,7.0,low,low
6798,31,health,49,peach,0.63,5.0,high,low
6799,31,health,50,peach,3.4,3.0,high,low
6800,31,health,51,bacon,3.54,6.0,low,high
6801,31,health,52,broccoli,3.9,4.0,low,high
6802,31,health,53,watermelon,3.82,7.0,low,high
6803,31,health,54,grapes,3.21,4.0,high,high
6804,31,health,55,donut,2.52,10.0,high,high
6805,31,health,56,candy,3.87,3.0,high,low
6806,31,health,57,mango,2.26,6.0,low,low
6807,31,health,58,popcorn,1.28,1.0,low,low
6808,31,health,59,kale,2.15,2.0,low,high
6809,31,health,60,ice cream,2.26,2.0,high,low
6810,31,health,61,peach,1.94,9.0,high,low
6811,31,health,62,peanut butter,0.68,8.0,low,low
6812,31,health,63,chicken,2.25,6.0,low,low
6813,31,health,64,spinach,3.44,1.0,low,low
6814,31,health,65,watermelon,3.49,8.0,low,high
6815,31,health,66,kale,3.43,5.0,low,high
6816,31,health,67,onion rings,3.03,9.0,low,low
6817,31,health,68,rice,2.12,3.0,low,low
6818,31,health,69,spinach,3.2,5.0,low,low
6819,31,health,70,popcorn,3.93,4.0,low,low
6820,31,health,71,rice,2.95,6.0,low,low
6821,31,health,72,eggs,3.75,2.0,low,low
6822,31,health,73,cheese,0.54,5.0,high,low
6823,31,health,74,kale,2.29,6.0,low,high
6824,31,health,75,watermelon,1.69,3.0,low,high
6825,31,taste,1,cake,2.82,8.0,high,low
6826,31,taste,2,shrimp,1.96,10.0,high,high
6827,31,taste,3,donut,3.73,6.0,high,high
6828,31,taste,4,steak,,,high,low
6829,31,taste,5,cucumber,0.51,3.0,low,high
6830,31,taste,6,yogurt,2.25,7.0,low,high
6831,31,taste,7,shrimp,1.28,9.0,high,high
6832,31,taste,8,spinach,3.13,8.0,low,low
6833,31,taste,9,candy,2.55,4.0,high,low
6834,31,taste,10,fries,3.52,9.0,low,high
6835,31,taste,11,tofu,1.84,3.0,low,high
6836,31,taste,12,eggs,3.92,10.0,low,low
6837,31,taste,13,cheese,2.14,4.0,high,low
6838,31,taste,14,chicken,0.66,3.0,low,low
6839,31,taste,15,granola,1.58,2.0,low,low
6840,31,taste,16,banana,2.09,7.0,low,low
6841,31,taste,17,granola,2.69,4.0,low,low
6842,31,taste,18,apple,1.41,10.0,high,low
6843,31,taste,19,apple,2.11,3.0,high,low
6844,31,taste,20,cranberries,1.65,6.0,high,low
6845,31,taste,21,onion rings,2.89,8.0,low,low
6846,31,taste,22,pear,,,high,high
6847,31,taste,23,banana,2.81,9.0,low,low
6848,31,taste,24,eggs,3.48,6.0,low,low
6849,31,taste,25,carrot,2.97,5.0,high,high
6850,31,taste,26,lettuce,0.81,6.0,low,high
6851,31,taste,27,popcorn,2.21,7.0,low,low
6852,31,taste,28,carrot,2.87,6.0,high,high
6853,31,taste,29,pasta,3.08,8.0,low,high
6854,31,taste,30,soda,3.15,6.0,low,high
6855,31,taste,31,milk,0.7,3.0,low,high
6856,31,taste,32,grapes,3.5,1.0,high,high
6857,31,taste,33,candy,3.69,9.0,high,low
6858,31,taste,34,bacon,1.3,1.0,low,high
6859,31,taste,35,salmon,3.19,3.0,low,low
6860,31,taste,36,pear,3.42,5.0,high,high
6861,31,taste,37,watermelon,3.46,1.0,low,high
6862,31,taste,38,bacon,3.36,9.0,low,high
6863,31,taste,39,yogurt,3.98,1.0,low,high
6864,31,taste,40,ice cream,3.07,7.0,high,low
6865,31,taste,41,toast,1.94,10.0,high,high
6866,31,taste,42,pear,1.69,7.0,high,high
6867,31,taste,43,lettuce,2.14,4.0,low,high
6868,31,taste,44,broccoli,3.13,2.0,low,high
6869,31,taste,45,chocolate,1.64,7.0,high,high
6870,31,taste,46,fries,0.53,1.0,low,high
6871,31,taste,47,cranberries,0.88,2.0,high,low
6872,31,taste,48,cucumber,2.62,10.0,low,high
6873,31,taste,49,onion rings,3.69,4.0,low,low
6874,31,taste,50,nuts,2.26,9.0,low,high
6875,31,taste,51,nuts,2.63,1.0,low,high
6876,31,taste,52,beef,3.32,2.0,high,high
6877,31,taste,53,cake,3.91,5.0,high,low
6878,31,taste,54,turkey,1.24,1.0,high,low
6879,31,taste,55,watermelon,3.22,1.0,low,high
6880,31,taste,56,candy,2.81,3.0,high,low
6881,31,taste,57,cheese,0.68,2.0,high,low
6882,31,taste,58,beef,0.76,3.0,high,high
6883,31,taste,59,chicken,2.07,6.0,low,low
6884,31,taste,60,broccoli,2.22,6.0,low,high
6885,31,taste,61,apple,3.17,7.0,high,low
6886,31,taste,62,pasta,0.76,7.0,low,high
6887,31,taste,63,donut,3.55,10.0,high,high
6888,31,taste,64,banana,2.97,2.0,low,low
6889,31,taste,65,chocolate,0.82,8.0,high,high
6890,31,taste,66,yogurt,2.61,10.0,low,high
6891,31,taste,67,granola,0.73,5.0,low,low
6892,31,taste,68,kale,1.68,6.0,low,high
6893,31,taste,69,pear,1.69,10.0,high,high
6894,31,taste,70,broccoli,2.87,4.0,low,high
6895,31,taste,71,watermelon,2.54,2.0,low,high
6896,31,taste,72,soda,3.35,6.0,low,high
6897,31,taste,73,candy,3.25,7.0,high,low
6898,31,taste,74,grapes,2.37,5.0,high,high
6899,31,taste,75,onion rings,1.18,5.0,low,low
6900,31,choice,1,nuts,1.62,9.0,low,high
6901,31,choice,2,oatmeal,3.4,3.0,high,low
6902,31,choice,3,fries,2.05,10.0,low,high
6903,31,choice,4,watermelon,3.25,8.0,low,high
6904,31,choice,5,popcorn,1.82,2.0,low,low
6905,31,choice,6,oatmeal,3.45,2.0,high,low
6906,31,choice,7,fries,3.27,9.0,low,high
6907,31,choice,8,soda,1.2,6.0,low,high
6908,31,choice,9,candy,1.26,9.0,high,low
6909,31,choice,10,cheese,1.33,8.0,high,low
6910,31,choice,11,watermelon,3.19,2.0,low,high
6911,31,choice,12,nuts,3.04,5.0,low,high
6912,31,choice,13,avocado,0.91,7.0,low,low
6913,31,choice,14,grapes,0.95,3.0,high,high
6914,31,choice,15,soda,4.0,2.0,low,high
6915,31,choice,16,soda,2.18,8.0,low,high
6916,31,choice,17,donut,0.87,5.0,high,high
6917,31,choice,18,salmon,1.38,5.0,low,low
6918,31,choice,19,oatmeal,1.27,9.0,high,low
6919,31,choice,20,peanut butter,3.77,1.0,low,low
6920,31,choice,21,beans,3.05,6.0,low,high
6921,31,choice,22,pear,1.74,9.0,high,high
6922,31,choice,23,eggs,3.48,4.0,low,low
6923,31,choice,24,oatmeal,3.44,3.0,high,low
6924,31,choice,25,donut,3.12,3.0,high,high
6925,31,choice,26,cranberries,2.42,1.0,high,low
6926,31,choice,27,onion rings,3.4,4.0,low,low
6927,31,choice,28,burger,1.08,4.0,high,high
6928,31,choice,29,ice cream,3.81,10.0,high,low
6929,31,choice,30,rice,1.87,9.0,low,low
6930,31,choice,31,broccoli,2.12,5.0,low,high
6931,31,choice,32,pasta,1.81,10.0,low,high
6932,31,choice,33,pear,1.61,9.0,high,high
6933,31,choice,34,steak,0.66,4.0,high,low
6934,31,choice,35,turkey,1.14,7.0,high,low
6935,31,choice,36,mango,2.48,6.0,low,low
6936,31,choice,37,beef,2.23,6.0,high,high
6937,31,choice,38,shrimp,2.99,3.0,high,high
6938,31,choice,39,soda,3.97,7.0,low,high
6939,31,choice,40,tofu,1.9,5.0,low,high
6940,31,choice,41,salmon,1.05,10.0,low,low
6941,31,choice,42,watermelon,2.8,7.0,low,high
6942,31,choice,43,soda,3.61,3.0,low,high
6943,31,choice,44,broccoli,2.11,5.0,low,high
6944,31,choice,45,salmon,2.78,9.0,low,low
6945,31,choice,46,turkey,3.25,4.0,high,low
6946,31,choice,47,spinach,3.26,2.0,low,low
6947,31,choice,48,pizza,3.89,8.0,high,low
6948,31,choice,49,nuts,0.94,4.0,low,high
6949,31,choice,50,spinach,2.89,3.0,low,low
6950,31,choice,51,cookie,3.64,1.0,high,high
6951,31,choice,52,avocado,0.77,2.0,low,low
6952,31,choice,53,kale,2.88,10.0,low,high
6953,31,choice,54,syrup,2.51,7.0,low,low
6954,31,choice,55,apple,2.49,6.0,high,low
6955,31,choice,56,watermelon,2.64,6.0,low,high
6956,31,choice,57,burger,1.27,10.0,high,high
6957,31,choice,58,carrot,3.31,6.0,high,high
6958,31,choice,59,waffles,2.48,5.0,low,low
6959,31,choice,60,mango,1.51,9.0,low,low
6960,31,choice,61,cookie,2.55,7.0,high,high
6961,31,choice,62,donut,2.23,3.0,high,high
6962,31,choice,63,fries,0.74,8.0,low,high
6963,31,choice,64,toast,3.03,6.0,high,high
6964,31,choice,65,turkey,3.19,3.0,high,low
6965,31,choice,66,watermelon,2.82,4.0,low,high
6966,31,choice,67,steak,3.46,9.0,high,low
6967,31,choice,68,chicken,2.11,5.0,low,low
6968,31,choice,69,granola,1.97,7.0,low,low
6969,31,choice,70,mango,3.28,7.0,low,low
6970,31,choice,71,mango,1.26,7.0,low,low
6971,31,choice,72,toast,1.61,2.0,high,high
6972,31,choice,73,pear,2.77,8.0,high,high
6973,31,choice,74,milk,3.43,3.0,low,high
6974,31,choice,75,cereal,3.79,8.0,high,high
6975,32,health,1,tofu,3.8,9.0,low,high
6976,32,health,2,spinach,1.87,9.0,low,low
6977,32,health,3,cake,1.06,6.0,high,low
6978,32,health,4,cranberries,2.47,8.0,high,low
6979,32,health,5,carrot,2.83,7.0,high,high
6980,32,health,6,pasta,,,low,high
6981,32,health,7,lettuce,3.42,8.0,low,high
6982,32,health,8,steak,2.27,3.0,high,low
6983,32,health,9,cake,2.28,5.0,high,low
6984,32,health,10,cranberries,,,high,low
6985,32,health,11,cookie,1.24,9.0,high,high
6986,32,health,12,carrot,0.94,10.0,high,high
6987,32,health,13,pasta,2.82,7.0,low,high
6988,32,health,14,beans,3.19,3.0,low,high
6989,32,health,15,broccoli,2.54,10.0,low,high
6990,32,health,16,ice cream,0.76,5.0,high,low
6991,32,health,17,cranberries,3.62,3.0,high,low
6992,32,health,18,toast,3.59,6.0,high,high
6993,32,health,19,bacon,1.38,10.0,low,high
6994,32,health,20,avocado,3.1,6.0,low,low
6995,32,health,21,chicken,2.63,2.0,low,low
6996,32,health,22,grapes,3.22,2.0,high,high
6997,32,health,23,oatmeal,1.12,10.0,high,low
6998,32,health,24,carrot,1.65,3.0,high,high
6999,32,health,25,peanut butter,3.03,5.0,low,low
7000,32,health,26,spinach,0.82,2.0,low,low
7001,32,health,27,ice cream,1.27,10.0,high,low
7002,32,health,28,onion rings,3.51,2.0,low,low
7003,32,health,29,candy,3.77,3.0,high,low
7004,32,health,30,beans,1.19,10.0,low,high
7005,32,health,31,cookie,2.84,1.0,high,high
7006,32,health,32,apple,3.8,2.0,high,low
7007,32,health,33,mango,3.59,10.0,low,low
7008,32,health,34,donut,3.37,9.0,high,high
7009,32,health,35,banana,3.66,2.0,low,low
7010,32,health,36,onion rings,3.48,8.0,low,low
7011,32,health,37,donut,2.82,4.0,high,high
7012,32,health,38,donut,1.73,9.0,high,high
7013,32,health,39,broccoli,3.47,8.0,low,high
7014,32,health,40,chocolate,1.28,2.0,high,high
7015,32,health,41,cookie,2.92,7.0,high,high
7016,32,health,42,beans,0.85,8.0,low,high
7017,32,health,43,grapes,1.67,5.0,high,high
7018,32,health,44,cranberries,0.55,6.0,high,low
7019,32,health,45,carrot,0.62,8.0,high,high
7020,32,health,46,granola,3.34,5.0,low,low
7021,32,health,47,cucumber,2.76,9.0,low,high
7022,32,health,48,syrup,2.52,5.0,low,low
7023,32,health,49,burger,1.48,10.0,high,high
7024,32,health,50,granola,3.33,9.0,low,low
7025,32,health,51,rice,3.46,4.0,low,low
7026,32,health,52,grapes,3.36,2.0,high,high
7027,32,health,53,eggs,2.76,9.0,low,low
7028,32,health,54,popcorn,2.76,7.0,low,low
7029,32,health,55,syrup,3.46,6.0,low,low
7030,32,health,56,apple,0.82,7.0,high,low
7031,32,health,57,mango,1.94,4.0,low,low
7032,32,health,58,oatmeal,3.4,5.0,high,low
7033,32,health,59,chocolate,1.86,4.0,high,high
7034,32,health,60,banana,2.65,5.0,low,low
7035,32,health,61,donut,3.67,1.0,high,high
7036,32,health,62,kale,3.36,4.0,low,high
7037,32,health,63,peach,1.87,9.0,high,low
7038,32,health,64,fries,3.12,9.0,low,high
7039,32,health,65,burger,4.0,6.0,high,high
7040,32,health,66,banana,1.35,7.0,low,low
7041,32,health,67,cucumber,0.74,6.0,low,high
7042,32,health,68,broccoli,3.31,1.0,low,high
7043,32,health,69,candy,2.92,1.0,high,low
7044,32,health,70,cereal,2.68,10.0,high,high
7045,32,health,71,steak,0.65,3.0,high,low
7046,32,health,72,milk,0.72,2.0,low,high
7047,32,health,73,grapes,3.29,10.0,high,high
7048,32,health,74,soda,3.5,2.0,low,high
7049,32,health,75,rice,0.96,1.0,low,low
7050,32,taste,1,beans,0.55,1.0,low,high
7051,32,taste,2,pear,2.63,6.0,high,high
7052,32,taste,3,pear,1.65,2.0,high,high
7053,32,taste,4,oatmeal,1.83,10.0,high,low
7054,32,taste,5,nuts,1.88,8.0,low,high
7055,32,taste,6,ice cream,3.51,10.0,high,low
7056,32,taste,7,donut,1.56,6.0,high,high
7057,32,taste,8,yogurt,3.96,3.0,low,high
7058,32,taste,9,chicken,3.46,8.0,low,low
7059,32,taste,10,toast,1.89,3.0,high,high
7060,32,taste,11,candy,3.64,9.0,high,low
7061,32,taste,12,kale,2.76,4.0,low,high
7062,32,taste,13,oatmeal,0.8,9.0,high,low
7063,32,taste,14,onion rings,3.91,8.0,low,low
7064,32,taste,15,salmon,2.22,7.0,low,low
7065,32,taste,16,kale,1.89,3.0,low,high
7066,32,taste,17,apple,2.06,1.0,high,low
7067,32,taste,18,yogurt,1.78,4.0,low,high
7068,32,taste,19,cranberries,3.73,3.0,high,low
7069,32,taste,20,cereal,2.7,10.0,high,high
7070,32,taste,21,lettuce,1.78,8.0,low,high
7071,32,taste,22,toast,3.0,1.0,high,high
7072,32,taste,23,shrimp,1.5,3.0,high,high
7073,32,taste,24,shrimp,2.08,7.0,high,high
7074,32,taste,25,popcorn,3.33,10.0,low,low
7075,32,taste,26,pasta,2.24,3.0,low,high
7076,32,taste,27,oatmeal,1.75,9.0,high,low
7077,32,taste,28,salmon,0.61,1.0,low,low
7078,32,taste,29,eggs,3.35,8.0,low,low
7079,32,taste,30,lettuce,3.76,8.0,low,high
7080,32,taste,31,pasta,2.52,8.0,low,high
7081,32,taste,32,tofu,1.75,5.0,low,high
7082,32,taste,33,candy,2.87,8.0,high,low
7083,32,taste,34,chocolate,3.05,6.0,high,high
7084,32,taste,35,pasta,2.05,9.0,low,high
7085,32,taste,36,peanut butter,1.69,4.0,low,low
7086,32,taste,37,onion rings,3.39,6.0,low,low
7087,32,taste,38,salmon,3.61,1.0,low,low
7088,32,taste,39,donut,2.81,10.0,high,high
7089,32,taste,40,nuts,,,low,high
7090,32,taste,41,eggs,1.5,10.0,low,low
7091,32,taste,42,grapes,1.89,1.0,high,high
7092,32,taste,43,fries,0.6,10.0,low,high
7093,32,taste,44,bacon,3.49,9.0,low,high
7094,32,taste,45,waffles,2.61,3.0,low,low
7095,32,taste,46,ice cream,2.4,10.0,high,low
7096,32,taste,47,fries,2.17,8.0,low,high
7097,32,taste,48,pear,3.79,8.0,high,high
7098,32,taste,49,cake,2.55,8.0,high,low
7099,32,taste,50,oatmeal,3.35,5.0,high,low
7100,32,taste,51,milk,2.2,6.0,low,high
7101,32,taste,52,shrimp,3.15,7.0,high,high
7102,32,taste,53,watermelon,2.54,10.0,low,high
7103,32,taste,54,nuts,2.64,9.0,low,high
7104,32,taste,55,banana,2.88,2.0,low,low
7105,32,taste,56,fries,1.85,7.0,low,high
7106,32,taste,57,peanut butter,3.73,9.0,low,low
7107,32,taste,58,banana,1.19,7.0,low,low
7108,32,taste,59,cucumber,1.46,4.0,low,high
7109,32,taste,60,steak,2.19,7.0,high,low
7110,32,taste,61,beef,1.75,8.0,high,high
7111,32,taste,62,pizza,0.56,6.0,high,low
7112,32,taste,63,chocolate,1.21,1.0,high,high
7113,32,taste,64,peanut butter,2.92,5.0,low,low
7114,32,taste,65,beef,0.6,10.0,high,high
7115,32,taste,66,cheese,3.96,10.0,high,low
7116,32,taste,67,peanut butter,1.76,1.0,low,low
7117,32,taste,68,beans,3.35,8.0,low,high
7118,32,taste,69,eggs,2.96,1.0,low,low
7119,32,taste,70,steak,1.89,4.0,high,low
7120,32,taste,71,grapes,3.3,9.0,high,high
7121,32,taste,72,oatmeal,1.2,4.0,high,low
7122,32,taste,73,cheese,1.88,2.0,high,low
7123,32,taste,74,burger,3.57,3.0,high,high
7124,32,taste,75,ice cream,2.9,1.0,high,low
7125,32,choice,1,watermelon,2.94,2.0,low,high
7126,32,choice,2,watermelon,2.57,4.0,low,high
7127,32,choice,3,ice cream,2.13,4.0,high,low
7128,32,choice,4,yogurt,3.08,3.0,low,high
7129,32,choice,5,banana,0.7,4.0,low,low
7130,32,choice,6,tofu,1.89,1.0,low,high
7131,32,choice,7,rice,2.86,8.0,low,low
7132,32,choice,8,bacon,3.29,2.0,low,high
7133,32,choice,9,eggs,3.22,8.0,low,low
7134,32,choice,10,candy,3.58,3.0,high,low
7135,32,choice,11,watermelon,1.35,6.0,low,high
7136,32,choice,12,milk,1.18,7.0,low,high
7137,32,choice,13,nuts,3.84,9.0,low,high
7138,32,choice,14,rice,3.91,10.0,low,low
7139,32,choice,15,cucumber,3.93,9.0,low,high
7140,32,choice,16,chocolate,2.88,7.0,high,high
7141,32,choice,17,tofu,2.88,2.0,low,high
7142,32,choice,18,steak,2.36,9.0,high,low
7143,32,choice,19,pasta,1.73,10.0,low,high
7144,32,choice,20,syrup,0.74,4.0,low,low
7145,32,choice,21,onion rings,2.0,5.0,low,low
7146,32,choice,22,pear,2.56,9.0,high,high
7147,32,choice,23,donut,2.34,7.0,high,high
7148,32,choice,24,popcorn,2.86,8.0,low,low
7149,32,choice,25,chocolate,1.03,3.0,high,high
7150,32,choice,26,chicken,3.55,5.0,low,low
7151,32,choice,27,banana,1.29,3.0,low,low
7152,32,choice,28,bacon,0.58,2.0,low,high
7153,32,choice,29,cucumber,2.73,8.0,low,high
7154,32,choice,30,beans,3.04,2.0,low,high
7155,32,choice,31,kale,2.58,6.0,low,high
7156,32,choice,32,cake,0.95,2.0,high,low
7157,32,choice,33,burger,1.12,6.0,high,high
7158,32,choice,34,apple,2.35,7.0,high,low
7159,32,choice,35,cheese,0.71,8.0,high,low
7160,32,choice,36,waffles,0.97,4.0,low,low
7161,32,choice,37,granola,3.45,6.0,low,low
7162,32,choice,38,cucumber,1.66,8.0,low,high
